#TS	BOND	ANGLE	DIHED	IMPRP	ELECT	VDW	BOUNDARY	MISC	KINETIC	TOTAL	TEMP	POTENTIAL	TOTAL3	TEMPAVG	PRESSURE	GPRESSURE	VOLUME	PRESSAVG	GPRESSAVG	DENSITY
1239000	5.8833	0.0000	0.0000	0.0000	-8703.9730	769.9519	0.0000	0.0000	1564.0980	-6364.0398	311.9659	-7928.1378	-6363.2739	311.9659	-197.6486	-197.6486	25630.6257	-197.6486	-197.6486	0.9960730418258965
1241500	3.6051	0.0000	0.0000	0.0000	-8736.3409	759.5957	0.0000	0.0000	1560.0369	-6413.1031	311.1559	-7973.1400	-6412.1185	312.0740	-335.8732	-324.7550	25630.6257	43.2880	43.2886	0.9960730418258965
1242000	3.3982	0.0000	0.0000	0.0000	-8743.8262	754.3142	0.0000	0.0000	1564.4564	-6421.6574	310.9282	-7986.1138	-6420.8825	310.9282	-256.9557	-256.9557	25630.6257	-256.9557	-256.9557	1.0013856041485558
1244500	4.4272	0.0000	0.0000	0.0000	-8810.8325	822.4346	0.0000	0.0000	1580.3806	-6403.5902	314.0931	-7983.9708	-6402.5906	311.5690	425.5126	430.6420	25630.6257	107.9125	107.8397	1.0013856041485558
1245000	3.4254	0.0000	0.0000	0.0000	-8810.3959	827.7083	0.0000	0.0000	1576.9043	-6402.3579	314.1466	-7979.2622	-6401.5854	314.1466	432.9906	432.9906	25630.6257	432.9906	432.9906	0.9972392140430657
1247500	4.4098	0.0000	0.0000	0.0000	-8836.6787	782.9427	0.0000	0.0000	1553.7479	-6495.5783	309.5335	-8049.3262	-6494.4304	307.1230	-374.4683	-381.3866	25630.6257	111.7536	112.0468	0.9972392140430657
1248000	3.4865	0.0000	0.0000	0.0000	-8830.7039	793.5119	0.0000	0.0000	1546.2256	-6487.4798	309.1363	-8033.7054	-6486.7460	309.1363	-356.5777	-356.5777	25630.6257	-356.5777	-356.5777	0.9919266517204065
1250500	5.3661	0.0000	0.0000	0.0000	-8813.2869	787.6543	0.0000	0.0000	1542.4158	-6477.8508	308.3746	-8020.2665	-6476.2547	309.4000	-369.0376	-371.0718	25630.6257	21.9756	21.9999	0.9919266517204065
1251000	4.5887	0.0000	0.0000	0.0000	-8813.2264	786.1145	0.0000	0.0000	1541.0173	-6481.5060	308.0950	-8022.5232	-6480.7390	308.0950	-442.8704	-442.8704	25630.6257	-442.8704	-442.8704	0.9919266517204065
1253500	6.5777	0.0000	0.0000	0.0000	-8898.0673	870.7620	0.0000	0.0000	1592.7120	-6428.0157	318.4303	-8020.7277	-6425.9739	309.4193	699.3630	700.7951	25630.6257	-273.4294	-273.5933	0.9919266517204065
1254000	6.5777	0.0000	0.0000	0.0000	-8891.4959	865.7746	0.0000	0.0000	1594.6053	-6424.5383	318.4293	-8019.1436	-6423.7770	318.4293	719.3587	719.3587	25630.6257	719.3587	719.3587	0.9949068696087275
1256500	5.6412	0.0000	0.0000	0.0000	-8680.5315	760.3428	0.0000	0.0000	1546.2001	-6368.3473	308.7632	-7914.5474	-6366.2862	309.0608	-111.7049	-114.3392	25630.6257	42.6620	42.5495	0.9949068696087275
1257000	4.7138	0.0000	0.0000	0.0000	-8694.2667	770.3809	0.0000	0.0000	1543.9707	-6375.2013	309.0539	-7919.1720	-6374.4665	309.0539	-153.7368	-153.7368	25630.6257	-153.7368	-153.7368	0.9898534566676614
1259500	3.1906	0.0000	0.0000	0.0000	-8777.7405	801.0887	0.0000	0.0000	1575.4975	-6397.9636	315.3645	-7973.4611	-6397.3243	311.3008	-282.1078	-282.8878	25630.6257	-28.0405	-28.2073	0.9898534566676614
1260000	2.6402	0.0000	0.0000	0.0000	-8783.5343	802.5325	0.0000	0.0000	1578.9269	-6399.4347	316.0510	-7978.3616	-6398.6937	316.0510	-235.0193	-235.0193	25630.6257	-235.0193	-235.0193	0.9889464338320855
1262500	3.9090	0.0000	0.0000	0.0000	-8868.3122	846.7307	0.0000	0.0000	1576.6891	-6440.9835	315.6030	-8017.6725	-6439.2348	309.0085	-41.6829	-45.7637	25630.6257	-135.2772	-135.4506	0.9889464338320855
1263000	3.4799	0.0000	0.0000	0.0000	-8868.2365	852.6613	0.0000	0.0000	1576.4495	-6435.6458	315.9321	-8012.0953	-6434.8912	315.9321	-33.9929	-33.9929	25630.6257	-33.9929	-33.9929	0.9868732387793405
1265500	2.1795	0.0000	0.0000	0.0000	-8751.8048	758.8207	0.0000	0.0000	1548.8034	-6442.0012	310.3916	-7990.8046	-6441.6119	305.6669	-743.1930	-741.4821	25630.6257	-204.5241	-204.5720	0.9868732387793405
1266000	2.1784	0.0000	0.0000	0.0000	-8751.8061	755.5649	0.0000	0.0000	1546.2188	-6447.8440	309.5039	-7994.0628	-6447.1092	309.5039	-738.6769	-738.6769	25630.6257	-738.6769	-738.6769	0.9889464338320855
1268500	6.4335	0.0000	0.0000	0.0000	-8818.6030	789.6312	0.0000	0.0000	1539.5042	-6483.0340	308.1598	-8022.5382	-6482.6782	305.8907	-312.7127	-319.2315	25630.6257	-207.9449	-207.5437	0.9889464338320855
1269000	6.4335	0.0000	0.0000	0.0000	-8811.6166	782.5210	0.0000	0.0000	1543.5158	-6479.1461	308.2272	-8022.6620	-6478.3693	308.2272	-232.8077	-232.8077	25630.6257	-232.8077	-232.8077	0.9939998467731515
1271500	4.0062	0.0000	0.0000	0.0000	-8926.0702	874.4021	0.0000	0.0000	1579.8494	-6467.8126	315.4827	-8047.6619	-6466.5449	307.1958	465.0271	444.5379	25630.6257	-20.4016	-20.1107	0.9939998467731515
1272000	3.6668	0.0000	0.0000	0.0000	-8926.2167	880.1896	0.0000	0.0000	1575.6015	-6466.7587	315.3853	-8042.3602	-6465.9731	315.3853	396.1058	396.1058	25630.6257	396.1058	396.1058	0.9898534566676614
1274500	3.9226	0.0000	0.0000	0.0000	-8871.9917	856.5461	0.0000	0.0000	1624.1431	-6387.3799	325.1018	-8011.5230	-6386.2648	308.1071	282.1897	285.9641	25630.6257	-199.6913	-199.2863	0.9898534566676614
1275000	3.4213	0.0000	0.0000	0.0000	-8849.5411	851.7719	0.0000	0.0000	1615.1795	-6379.1685	323.6939	-7994.3479	-6378.4063	323.6939	321.3201	321.3201	25630.6257	321.3201	321.3201	0.9895943072860683
1277500	5.9195	0.0000	0.0000	0.0000	-8766.1449	821.2193	0.0000	0.0000	1618.7692	-6320.2369	324.4133	-7939.0061	-6320.4729	315.2379	57.5926	57.6580	25630.6257	192.3612	192.3288	0.9895943072860683
1278000	5.5875	0.0000	0.0000	0.0000	-8756.5524	818.5149	0.0000	0.0000	1615.0158	-6317.4343	324.4363	-7932.4501	-6316.6087	324.4363	-30.5150	-30.5150	25630.6257	-30.5150	-30.5150	0.9854479171805781
1280500	4.8919	0.0000	0.0000	0.0000	-8705.9736	776.3608	0.0000	0.0000	1553.4269	-6371.2940	312.0639	-7924.7209	-6370.1555	312.8492	-469.7532	-451.4902	25630.6257	-121.6648	-121.9036	0.9854479171805781
1281000	4.7061	0.0000	0.0000	0.0000	-8706.1621	772.1726	0.0000	0.0000	1554.9310	-6374.3524	311.9924	-7929.2834	-6373.6136	311.9924	-431.0202	-431.0202	25630.6257	-431.0202	-431.0202	0.9875211122333232
1283500	3.9620	0.0000	0.0000	0.0000	-8781.2455	833.4035	0.0000	0.0000	1541.0139	-6402.8662	309.1999	-7943.8800	-6403.4595	312.0140	211.8906	202.8941	25630.6257	74.1646	74.2072	0.9875211122333232
1284000	3.8017	0.0000	0.0000	0.0000	-8781.0235	837.7150	0.0000	0.0000	1538.4506	-6401.0562	309.0553	-7939.5068	-6400.2662	309.0553	246.4629	246.4629	25630.6257	246.4629	246.4629	0.9854479171805781
1286500	2.5480	0.0000	0.0000	0.0000	-8593.0605	709.8695	0.0000	0.0000	1512.1921	-6368.4509	303.7803	-7880.6430	-6367.1186	311.1460	-935.9798	-940.3468	25630.6257	-203.2395	-202.9631	0.9854479171805781
1287000	2.5480	0.0000	0.0000	0.0000	-8592.8818	707.9964	0.0000	0.0000	1514.2649	-6368.0726	303.8328	-7882.3375	-6367.3267	303.8328	-916.8900	-916.8900	25630.6257	-916.8900	-916.8900	0.9875211122333232
1289500	2.7818	0.0000	0.0000	0.0000	-8787.9009	832.0898	0.0000	0.0000	1570.2316	-6382.7977	315.0624	-7953.0294	-6382.7391	310.6783	61.3716	69.7583	25630.6257	-198.9022	-199.1269	0.9875211122333232
1290000	2.7818	0.0000	0.0000	0.0000	-8787.1033	827.6006	0.0000	0.0000	1569.6095	-6387.1114	314.5613	-7956.7209	-6386.3546	314.5613	75.0072	75.0072	25630.6257	75.0072	75.0072	0.9895943072860683
1292500	2.4852	0.0000	0.0000	0.0000	-8574.6350	688.6973	0.0000	0.0000	1540.4840	-6342.9685	308.7243	-7883.4525	-6342.5352	309.5206	-1010.6624	-1032.9321	25630.6257	-334.9411	-334.7716	0.9895943072860683
1293000	2.1280	0.0000	0.0000	0.0000	-8563.8133	687.1517	0.0000	0.0000	1539.4697	-6335.0638	308.5211	-7874.5336	-6334.3480	308.5211	-1005.2090	-1005.2090	25630.6257	-1005.2090	-1005.2090	0.9905013301216442
1295500	5.0926	0.0000	0.0000	0.0000	-8763.2416	838.1310	0.0000	0.0000	1514.4027	-6405.6153	303.4975	-7920.0180	-6405.4153	312.9931	341.3894	328.1595	25630.6257	-4.4611	-4.1014	0.9905013301216442
1296000	4.2716	0.0000	0.0000	0.0000	-8763.5865	837.6109	0.0000	0.0000	1508.3585	-6413.3453	302.2862	-7921.7039	-6412.6032	302.2862	291.4631	291.4631	25630.6257	291.4631	291.4631	0.9905013301216442
1298500	3.3296	0.0000	0.0000	0.0000	-8803.4520	839.0529	0.0000	0.0000	1527.7035	-6433.3661	306.1630	-7961.0696	-6432.5677	303.9636	114.4830	130.6803	25630.6257	-249.5442	-249.7933	0.9905013301216442
1299000	3.1558	0.0000	0.0000	0.0000	-8803.4266	839.1226	0.0000	0.0000	1525.9092	-6435.2390	306.1692	-7961.1482	-6434.5028	306.1692	47.7944	47.7944	25630.6257	47.7944	47.7944	0.9884281350688993
1301500	3.3819	0.0000	0.0000	0.0000	-8778.9712	838.3914	0.0000	0.0000	1518.5330	-6418.6649	304.6892	-7937.1979	-6417.9920	308.4419	175.8418	161.5773	25630.6257	-188.9937	-188.6678	0.9884281350688993
1302000	3.3475	0.0000	0.0000	0.0000	-8779.0638	839.7068	0.0000	0.0000	1517.9651	-6418.0444	304.5753	-7936.0095	-6417.2808	304.5753	190.4107	190.4107	25630.6257	190.4107	190.4107	0.9884281350688993
1304500	4.6837	0.0000	0.0000	0.0000	-8803.1693	824.3842	0.0000	0.0000	1510.1302	-6463.9712	303.0032	-7974.1014	-6463.8511	307.3874	-124.8715	-127.8599	25630.6257	-71.2197	-71.3349	0.9884281350688993
1305000	3.5417	0.0000	0.0000	0.0000	-8803.5497	827.1307	0.0000	0.0000	1510.2643	-6462.6130	303.0301	-7972.8773	-6461.8248	303.0301	-95.8238	-95.8238	25630.6257	-95.8238	-95.8238	0.9884281350688993
1307500	4.1523	0.0000	0.0000	0.0000	-8722.7474	784.2818	0.0000	0.0000	1594.8250	-6339.4884	319.9970	-7934.3133	-6339.2768	306.0400	-446.1297	-424.5100	25630.6257	-326.6231	-326.5706	0.9884281350688993
1308000	3.6341	0.0000	0.0000	0.0000	-8722.8451	777.6128	0.0000	0.0000	1592.7679	-6348.8304	318.8215	-7941.5983	-6348.0668	318.8215	-371.2015	-371.2015	25630.6257	-371.2015	-371.2015	0.9925745251743893
1310500	8.1241	0.0000	0.0000	0.0000	-8748.6030	816.8858	0.0000	0.0000	1495.9807	-6427.6123	299.4478	-7923.5930	-6427.6280	311.0667	321.9697	325.7068	25630.6257	146.2063	146.2234	0.9925745251743893
1311000	7.0781	0.0000	0.0000	0.0000	-8772.2616	822.0796	0.0000	0.0000	1493.7107	-6449.3932	298.6370	-7943.1039	-6448.6326	298.6370	255.3951	255.3951	25630.6257	255.3951	255.3951	0.9928336745559825
1313500	1.5939	0.0000	0.0000	0.0000	-8798.5534	782.7333	0.0000	0.0000	1557.5819	-6456.6444	311.4068	-8014.2263	-6455.6304	307.9591	-177.5419	-186.9585	25630.6257	-157.2759	-157.4605	0.9928336745559825
1314000	1.3265	0.0000	0.0000	0.0000	-8790.4647	779.5164	0.0000	0.0000	1553.1153	-6456.5066	310.1441	-8009.6219	-6455.7913	310.1441	-169.7534	-169.7534	25630.6257	-169.7534	-169.7534	0.9958138924443035
1316500	8.7904	0.0000	0.0000	0.0000	-8781.1851	800.2342	0.0000	0.0000	1539.1141	-6433.0464	307.3482	-7972.1605	-6433.2286	306.3966	118.4330	106.3027	25630.6257	-136.1277	-135.9172	0.9958138924443035
1317000	7.9288	0.0000	0.0000	0.0000	-8781.2301	804.7636	0.0000	0.0000	1531.9644	-6436.5734	306.6506	-7968.5378	-6435.7808	306.6506	-54.2083	-54.2083	25630.6257	-54.2083	-54.2083	0.9916675023388134
1319500	5.5999	0.0000	0.0000	0.0000	-8769.9850	820.5487	0.0000	0.0000	1522.2779	-6421.5585	304.7116	-7943.8364	-6421.1212	308.9152	156.9234	136.8247	25630.6257	57.7857	57.4134	0.9916675023388134
1320000	5.5966	0.0000	0.0000	0.0000	-8769.8815	823.0883	0.0000	0.0000	1520.5379	-6420.6587	304.7270	-7941.1966	-6419.8988	304.7270	108.1249	108.1249	25630.6257	108.1249	108.1249	0.9895943072860683
1322500	3.1079	0.0000	0.0000	0.0000	-8789.9396	812.4103	0.0000	0.0000	1543.0723	-6431.3491	309.2431	-7974.4214	-6431.7633	308.9342	-61.1756	-65.9142	25630.6257	-184.8132	-184.7057	0.9895943072860683
1323000	2.8777	0.0000	0.0000	0.0000	-8799.6705	812.6356	0.0000	0.0000	1545.1301	-6439.0272	309.2859	-7984.1572	-6438.2793	309.2859	-95.5657	-95.5657	25630.6257	-95.5657	-95.5657	0.9907604795032374
1325500	7.4162	0.0000	0.0000	0.0000	-8761.6558	774.7422	0.0000	0.0000	1506.9843	-6472.5131	301.6504	-7979.4975	-6472.0147	307.5335	-407.1368	-407.5101	25630.6257	-218.2008	-218.4991	0.9907604795032374
1326000	4.5210	0.0000	0.0000	0.0000	-8772.4463	773.1643	0.0000	0.0000	1502.5225	-6492.2385	300.7573	-7994.7611	-6491.4811	300.7573	-448.4658	-448.4658	25630.6257	-448.4658	-448.4658	0.9889464338320855
1328500	5.0432	0.0000	0.0000	0.0000	-8912.5661	808.2938	0.0000	0.0000	1563.5309	-6535.6981	312.9692	-8099.2291	-6534.0457	304.5192	-644.2243	-646.9876	25630.6257	-204.0152	-204.0691	0.9889464338320855
1329000	5.0432	0.0000	0.0000	0.0000	-8934.0295	802.3987	0.0000	0.0000	1570.9833	-6555.6043	312.9670	-8126.5876	-6554.8374	312.9670	-567.3699	-567.3699	25630.6257	-567.3699	-567.3699	0.9954316471064536
1331500	1.4471	0.0000	0.0000	0.0000	-8730.3742	768.6534	0.0000	0.0000	1492.0306	-6468.2432	297.2383	-7960.2738	-6468.2280	305.7492	-365.9842	-375.6118	25630.6257	-117.6170	-117.3419	0.9954316471064536
1332000	0.9927	0.0000	0.0000	0.0000	-8730.1373	774.7341	0.0000	0.0000	1484.2254	-6470.1852	296.3874	-7954.4106	-6469.4254	296.3874	-373.6701	-373.6701	25630.6257	-373.6701	-373.6701	0.9912852570009635
1334500	3.0370	0.0000	0.0000	0.0000	-8883.5685	801.1094	0.0000	0.0000	1519.0583	-6560.3637	303.3432	-8079.4221	-6559.4140	306.8369	-576.1005	-574.7105	25630.6257	-228.0222	-228.4291	0.9912852570009635
1335000	1.8756	0.0000	0.0000	0.0000	-8883.4690	807.1221	0.0000	0.0000	1512.4472	-6562.0241	302.7439	-8074.4713	-6561.2556	302.7439	-597.2090	-597.2090	25630.6257	-597.2090	-597.2090	0.9871388668954735
1337500	2.6456	0.0000	0.0000	0.0000	-8852.6947	796.8764	0.0000	0.0000	1532.3812	-6520.7914	306.7340	-8053.1727	-6520.6116	302.8969	-683.5948	-670.3107	25630.6257	-263.7753	-263.8472	0.9871388668954735
1338000	2.6429	0.0000	0.0000	0.0000	-8861.0157	790.3271	0.0000	0.0000	1533.9944	-6534.0512	306.3258	-8068.0457	-6533.3167	306.3258	-694.8656	-694.8656	25630.6257	-694.8656	-694.8656	0.9903782341653875
1340500	4.4042	0.0000	0.0000	0.0000	-8942.1666	850.5494	0.0000	0.0000	1503.8016	-6583.4115	300.2966	-8087.2130	-6583.3738	302.6444	146.9317	153.1826	25630.6257	-145.4309	-145.3692	0.9903782341653875
1341000	3.8593	0.0000	0.0000	0.0000	-8933.6879	845.0429	0.0000	0.0000	1505.1670	-6579.6187	300.5693	-8084.7857	-6578.8950	300.5693	112.8509	112.8509	25630.6257	112.8509	112.8509	0.9912852570009635
1343500	3.8703	0.0000	0.0000	0.0000	-8887.1414	856.4772	0.0000	0.0000	1507.3102	-6519.4838	300.9972	-8026.7940	-6517.1329	303.5104	155.3904	151.8877	25630.6257	-19.4724	-19.5019	0.9912852570009635
1344000	3.7009	0.0000	0.0000	0.0000	-8894.5328	854.1801	0.0000	0.0000	1508.8188	-6527.8330	300.5828	-8036.6518	-6527.0786	300.5828	183.0156	183.0156	25630.6257	183.0156	183.0156	0.9945246242708776
1346500	1.9966	0.0000	0.0000	0.0000	-8815.1246	771.2735	0.0000	0.0000	1523.6351	-6518.2194	303.5345	-8041.8545	-6517.3030	303.1345	-598.6551	-608.4891	25630.6257	-246.9767	-246.7784	0.9945246242708776
1347000	1.1117	0.0000	0.0000	0.0000	-8800.8088	775.4210	0.0000	0.0000	1516.2893	-6507.9868	302.7903	-8024.2761	-6507.2421	302.7903	-609.6460	-609.6460	25630.6257	-609.6460	-609.6460	0.9921922798365395
1349500	2.0194	0.0000	0.0000	0.0000	-8754.4021	735.2495	0.0000	0.0000	1501.2944	-6515.8388	299.7959	-8017.1332	-6515.3100	303.9374	-965.0108	-964.3991	25630.6257	-64.2342	-63.8615	0.9921922798365395
1350000	1.8619	0.0000	0.0000	0.0000	-8767.6122	740.8570	0.0000	0.0000	1502.5105	-6522.3828	299.6820	-8024.8933	-6521.6585	299.6820	-874.2415	-874.2415	25630.6257	-874.2415	-874.2415	0.9933584520537085
1352500	5.3206	0.0000	0.0000	0.0000	-8885.8501	839.0062	0.0000	0.0000	1573.2827	-6468.2406	313.7978	-8041.5233	-6466.8848	306.5606	214.3580	202.6909	25630.6257	-183.3374	-183.5003	0.9933584520537085
1353000	2.1168	0.0000	0.0000	0.0000	-8868.6452	830.5881	0.0000	0.0000	1569.6035	-6466.3368	313.4367	-8035.9403	-6465.5932	313.4367	-38.2762	-38.2762	25630.6257	-38.2762	-38.2762	0.9921922798365395
1355500	2.8431	0.0000	0.0000	0.0000	-8916.0111	833.1621	0.0000	0.0000	1566.0483	-6513.9576	312.7267	-8080.0058	-6512.7139	306.3220	-123.8903	-125.1949	25630.6257	-265.4054	-265.6110	0.9921922798365395
1356000	2.3239	0.0000	0.0000	0.0000	-8915.9426	839.6519	0.0000	0.0000	1562.6693	-6511.2975	312.7967	-8073.9668	-6510.5319	312.7967	-151.9865	-151.9865	25630.6257	-151.9865	-151.9865	0.9880458897310495
1358500	1.9034	0.0000	0.0000	0.0000	-8773.6528	770.2214	0.0000	0.0000	1564.7705	-6436.7576	313.2173	-8001.5280	-6436.3026	307.2977	-594.1626	-582.5359	25630.6257	-163.3872	-163.1096	0.9880458897310495
1359000	1.7956	0.0000	0.0000	0.0000	-8773.9669	768.3574	0.0000	0.0000	1564.8005	-6439.0135	312.4776	-8003.8140	-6438.2888	312.4776	-526.6902	-526.6902	25630.6257	-526.6902	-526.6902	0.9921922798365395
1361500	3.8358	0.0000	0.0000	0.0000	-8663.7594	752.7820	0.0000	0.0000	1550.3792	-6356.7623	309.5977	-7907.1415	-6355.9250	313.4669	-324.9548	-340.2299	25630.6257	-89.1026	-89.1559	0.9921922798365395
1362000	2.6529	0.0000	0.0000	0.0000	-8653.4758	748.8413	0.0000	0.0000	1548.4538	-6353.5279	309.9512	-7901.9816	-6352.7790	309.9512	-492.8771	-492.8771	25630.6257	-492.8771	-492.8771	0.9889464338320855
1364500	5.0236	0.0000	0.0000	0.0000	-8780.8850	809.9470	0.0000	0.0000	1614.0272	-6351.8872	323.0769	-7965.9144	-6350.7541	313.6605	34.8994	23.4211	25630.6257	46.6430	46.9183	0.9889464338320855
1365000	3.1002	0.0000	0.0000	0.0000	-8791.9581	809.1983	0.0000	0.0000	1614.0062	-6365.6535	322.6877	-7979.6597	-6364.9137	322.6877	53.6177	53.6177	25630.6257	53.6177	53.6177	0.9892120619482184
1367500	3.0092	0.0000	0.0000	0.0000	-8745.8394	809.9319	0.0000	0.0000	1524.9911	-6407.9073	304.8909	-7932.8984	-6407.1806	315.2458	57.6151	55.7158	25630.6257	-15.7288	-15.9826	0.9892120619482184
1368000	2.1225	0.0000	0.0000	0.0000	-8731.6629	809.2353	0.0000	0.0000	1521.7668	-6398.5382	305.3381	-7920.3051	-6397.7717	305.3381	-151.5288	-151.5288	25630.6257	-151.5288	-151.5288	0.9838994996255593
1370500	3.4002	0.0000	0.0000	0.0000	-8760.9268	835.6564	0.0000	0.0000	1499.6727	-6422.1975	300.9050	-7921.8702	-6421.4734	308.8303	189.1599	174.7979	25630.6257	-233.2069	-233.2104	0.9838994996255593
1371000	2.2315	0.0000	0.0000	0.0000	-8761.5768	833.6348	0.0000	0.0000	1502.7259	-6422.9845	301.1573	-7925.7104	-6422.2179	301.1573	229.3308	229.3308	25630.6257	229.3308	229.3308	0.9859726946783044
1373500	2.4624	0.0000	0.0000	0.0000	-8718.1355	781.6335	0.0000	0.0000	1547.7176	-6386.3220	310.1740	-7934.0396	-6385.5020	309.4427	-554.2734	-545.4191	25630.6257	-242.2489	-242.5162	0.9859726946783044
1374000	2.4624	0.0000	0.0000	0.0000	-8718.3510	773.6727	0.0000	0.0000	1549.4487	-6392.7672	309.7807	-7942.2159	-6391.9914	309.7807	-547.6892	-547.6892	25630.6257	-547.6892	-547.6892	0.9901190847837945
1376500	4.7001	0.0000	0.0000	0.0000	-8756.4361	791.4476	0.0000	0.0000	1546.1260	-6414.1623	309.1164	-7960.2883	-6414.7392	311.2528	-243.6935	-240.6011	25630.6257	-363.1295	-362.8756	0.9901190847837945
1377000	4.7001	0.0000	0.0000	0.0000	-8747.7162	789.3578	0.0000	0.0000	1546.8051	-6406.8531	308.8840	-7953.6583	-6406.0930	308.8840	-136.8619	-136.8619	25630.6257	-136.8619	-136.8619	0.9930928239375756
1379500	4.5247	0.0000	0.0000	0.0000	-8724.3669	776.3256	0.0000	0.0000	1583.1027	-6360.4139	316.1324	-7943.5166	-6359.1556	314.1281	-210.5108	-217.2204	25630.6257	5.9278	6.1245	0.9930928239375756
1380000	3.8789	0.0000	0.0000	0.0000	-8724.4249	780.1913	0.0000	0.0000	1577.3694	-6362.9853	315.3629	-7940.3546	-6362.2383	315.3629	-240.7498	-240.7498	25630.6257	-240.7498	-240.7498	0.9910196288848305
1382500	5.7185	0.0000	0.0000	0.0000	-8665.3751	753.9931	0.0000	0.0000	1555.3900	-6350.2734	310.9686	-7905.6634	-6349.3395	311.0115	-335.5650	-347.4318	25630.6257	-79.1068	-79.1269	0.9910196288848305
1383000	3.5621	0.0000	0.0000	0.0000	-8665.0982	756.0550	0.0000	0.0000	1555.7870	-6349.6940	311.4191	-7905.4811	-6348.9757	311.4191	-413.1794	-413.1794	25630.6257	-413.1794	-413.1794	0.9889464338320855
1385500	2.8901	0.0000	0.0000	0.0000	-8776.9784	796.9845	0.0000	0.0000	1570.9301	-6406.1737	314.4503	-7977.1038	-6405.8114	313.8703	-250.2602	-247.9851	25630.6257	-131.2503	-131.5832	0.9889464338320855
1386000	2.4466	0.0000	0.0000	0.0000	-8776.8795	807.9666	0.0000	0.0000	1564.0124	-6402.4539	314.1904	-7966.4663	-6401.6970	314.1904	-326.5561	-326.5561	25630.6257	-326.5561	-326.5561	0.9827268486738504
1388500	3.9376	0.0000	0.0000	0.0000	-8664.7309	744.1833	0.0000	0.0000	1583.9421	-6332.6680	318.1940	-7916.6100	-6331.9802	311.6019	-639.7592	-632.5141	25630.6257	-399.2370	-399.4545	0.9827268486738504
1389000	3.9376	0.0000	0.0000	0.0000	-8664.4945	731.6171	0.0000	0.0000	1592.7866	-6336.1532	318.4452	-7928.9399	-6335.3946	318.4452	-569.7687	-569.7687	25630.6257	-569.7687	-569.7687	0.9910196288848305
1391500	5.6867	0.0000	0.0000	0.0000	-8794.7538	815.0790	0.0000	0.0000	1575.7792	-6398.2089	315.0450	-7973.9881	-6398.5519	313.0995	-42.4493	-32.4304	25630.6257	22.0567	21.6902	0.9910196288848305
1392000	3.8735	0.0000	0.0000	0.0000	-8794.6536	818.7830	0.0000	0.0000	1572.5986	-6399.3985	314.7843	-7971.9971	-6398.6477	314.7843	-18.4521	-18.4521	25630.6257	-18.4521	-18.4521	0.9889464338320855
1394500	1.7041	0.0000	0.0000	0.0000	-8709.5093	788.9973	0.0000	0.0000	1523.4006	-6395.4074	304.9364	-7918.8079	-6396.0271	311.8702	-278.1629	-283.7737	25630.6257	-103.3546	-103.3452	0.9889464338320855
1395000	0.7953	0.0000	0.0000	0.0000	-8709.3695	800.2513	0.0000	0.0000	1512.3227	-6396.0001	304.1708	-7908.3228	-6395.2127	304.1708	-367.8718	-367.8718	25630.6257	-367.8718	-367.8718	0.9806536536211053
1397500	1.3523	0.0000	0.0000	0.0000	-8768.3367	805.4508	0.0000	0.0000	1572.5733	-6388.9603	316.2889	-7961.5336	-6387.9469	312.1555	-365.5261	-384.4314	25630.6257	-201.0056	-201.1938	0.9806536536211053
1398000	1.2204	0.0000	0.0000	0.0000	-8768.5106	802.5364	0.0000	0.0000	1572.0107	-6392.7432	316.1758	-7964.7539	-6391.9998	316.1758	-418.3287	-418.3287	25630.6257	-418.3287	-418.3287	0.9806536536211053
1400500	1.5199	0.0000	0.0000	0.0000	-8695.9997	737.7741	0.0000	0.0000	1519.7292	-6436.9765	305.6605	-7956.7058	-6435.3587	309.9127	-972.2471	-963.5594	25630.6257	-344.3764	-344.8037	0.9806536536211053
1401000	1.0450	0.0000	0.0000	0.0000	-8696.1369	730.0782	0.0000	0.0000	1523.2634	-6441.7502	306.0044	-7965.0136	-6441.0585	306.0044	-1050.0675	-1050.0675	25630.6257	-1050.0675	-1050.0675	0.9827268486738504
1403500	3.1097	0.0000	0.0000	0.0000	-8844.4942	916.1944	0.0000	0.0000	1553.6810	-6371.5091	312.1149	-7925.1901	-6370.5686	309.1492	981.9309	980.6106	25630.6257	-266.2429	-266.3304	0.9827268486738504
1404000	3.0776	0.0000	0.0000	0.0000	-8844.6263	916.1586	0.0000	0.0000	1550.8508	-6374.5393	311.5464	-7925.3901	-6373.7822	311.5464	976.5762	976.5762	25630.6257	976.5762	976.5762	0.9827268486738504
1406500	1.3529	0.0000	0.0000	0.0000	-8752.6044	792.5541	0.0000	0.0000	1558.5960	-6400.1013	313.1023	-7958.6973	-6399.5007	309.7459	-305.3746	-311.1784	25630.6257	-407.7274	-408.2151	0.9827268486738504
