#STEP	TOTAL	INTRA(B)	INTRA(NB)	INTER(LJ)	LRC	TOTAL_ELECT	REAL	RECIP	SELF	CORR	ENTHALPY	PRESSURE	COMPRESSIBILITY	ENTHALPY	TOTALMOL	MOLFRAC_TIP3	MOLFRAC_DIOX	MOLDENS_TIP3	MOLDENS_DIOX	TOT_DENSITY
66000	-7832.168144581103	0.0	0.0	770.4390910750498	0.0	-8602.607235656153	-8064.67104284208	33.73080508616945	-45487.1054802886	44916.777858058675	0.027614190378072972	208.42	0.14894	-38.721	838.0	0.982100239	0.0178997613	0.0321100238	0.000585237372	0.9916699999999999
68500	-7914.637121314698	0.0	0.0	786.3764692293493	0.0	-8700.973846458874	-8166.018460032762	36.65795695914739	-45487.1054802886	44916.777858058675	-0.09968214002194131	-41.861	-0.029915	-39.594	838.0	0.982100239	0.0178997613	0.0321100238	0.000585237372	0.9916699999999999
69000	-7921.393615794076	0.0	0.0	791.6624325573338	0.0	-8713.095792436583	-8177.9416855846075	37.16668124935944	-45542.74719953054	44970.43237304198	-0.13422571164989486	-109.77	-0.078536	-39.8	837.0	0.984468339	0.0155316607	0.0321490396	0.000507205722	0.9886900000000001
71500	-8022.144871707166	0.0	0.0	787.3700713586696	0.0	-8809.475198980663	-8278.295500645969	41.10730729424421	-45542.74719953054	44970.43237304198	-0.3536428698677221	-541.47	-0.3874	-41.1	837.0	0.984468339	0.0155316607	0.0321490396	0.000507205722	0.9886900000000001
72000	-8037.4463444987005	0.0	0.0	780.8321693477413	0.0	-8818.218897718683	-8287.03919938399	41.83263684864811	-45598.388918772485	45026.074092283925	-0.3289220488902302	-494.63	-0.35263	-40.943	840.0	0.982142857	0.0178571429	0.0321880555	0.000585237372	0.994
74500	-7987.368797180951	0.0	0.0	783.7533596079434	0.0	-8771.122156788895	-8236.365490788648	38.30137488104336	-45598.388918772485	45026.074092283925	-0.12594105709562123	-92.99	-0.066294	-39.956	840.0	0.982142857	0.0178571429	0.0321880555	0.000585237372	0.994
75000	-7971.669883537689	0.0	0.0	787.2110950179783	0.0	-8758.801490385322	-8224.442265236803	37.93771650171208	-45542.74719953054	44970.43237304198	-0.16409140445300788	-167.81	-0.12006	-40.158	837.0	0.984468339	0.0155316607	0.0321490396	0.000507205722	0.9886900000000001
77500	-7983.39438866367	0.0	0.0	842.8528142599216	0.0	-8826.36643517911	-8292.40465088232	38.52394175801113	-45542.74719953054	44970.43237304198	0.005137916610715866	166.9	0.11941	-39.6	837.0	0.984468339	0.0155316607	0.0321490396	0.000507205722	0.9886900000000001
78000	-7992.3368078275535	0.0	0.0	833.7315467127602	0.0	-8825.968994327382	-8292.205930456455	38.53189057504569	-45542.74719953054	44970.43237304198	0.03201584781096241	220.42	0.15714	-39.404	840.0	0.980952381	0.019047619	0.0321490396	0.000624253197	0.99491
80500	-7964.515948206582	0.0	0.0	779.3815102389335	0.0	-8743.897458445515	-8206.358706483172	34.72242001123122	-45542.74719953054	44970.43237304198	-0.1359605409676883	-113.31	-0.080782	-39.879	840.0	0.980952381	0.019047619	0.0321490396	0.000624253197	0.99491
81000	-7975.246851203243	0.0	0.0	776.8776328730461	0.0	-8752.243716331806	-8213.910082666007	34.807869794352776	-45598.388918772485	45026.074092283925	-0.06971311259737896	17.81	0.012652	-39.551	843.0	0.978647687	0.0213523132	0.0321880555	0.000702284846	1.0002
83500	-7982.202066108485	0.0	0.0	793.033603495796	0.0	-8775.096565306178	-8240.737340157657	38.53983939208025	-45598.388918772485	45026.074092283925	-0.005432817722698166	145.9	0.10365	-39.35	843.0	0.978647687	0.0213523132	0.0321880555	0.000702284846	1.0002
84000	-7966.304432039359	0.0	0.0	801.4593495524331	0.0	-8767.743909549206	-8232.788523123094	37.49854436055246	-45542.74719953054	44970.43237304198	-0.04330515520430097	70.61	0.050398	-39.597	839.0	0.982121573	0.0178784267	0.0321490396	0.000585237372	0.99283
86500	-7977.432775887748	0.0	0.0	778.7058607909956	0.0	-8756.218124849089	-8220.865297571248	36.96597361923672	-45542.74719953054	44970.43237304198	-0.2713924856025781	-381.07	-0.27199	-40.484	839.0	0.982121573	0.0178784267	0.0321490396	0.000585237372	0.99283
87000	-7978.02893716534	0.0	0.0	778.0103393004713	0.0	-8756.019404423225	-8220.666577145385	36.956037597943514	-45542.74719953054	44970.43237304198	-0.31211030086212876	-460.96	-0.32941	-40.682	838.0	0.983293556	0.0167064439	0.0321490396	0.000546221547	0.99076
89500	-7960.5415396893	0.0	0.0	793.570148645629	0.0	-8754.230920590448	-8217.089609479832	35.264926773840166	-45542.74719953054	44970.43237304198	-0.22262649309553217	-284.26	-0.20313	-40.27	838.0	0.983293556	0.0167064439	0.0321490396	0.000546221547	0.99076
90000	-7967.695475020408	0.0	0.0	796.1932582670349	0.0	-8763.968221457788	-8226.628189921308	35.76172783850038	-45598.388918772485	45026.074092283925	-0.207384636431757	-254.41	-0.18159	-40.202	839.0	0.983313468	0.0166865316	0.0321880555	0.000546221547	0.99193
92500	-7950.208077544368	0.0	0.0	787.5886638271201	0.0	-8737.935845669594	-8197.615007745151	32.73521575259039	-45598.388918772485	45026.074092283925	-0.13675542267114463	-114.85	-0.081973	-39.858	839.0	0.983313468	0.0166865316	0.0321880555	0.000546221547	0.99193
93000	-7953.188883932329	0.0	0.0	788.9995788507551	0.0	-8742.307695038602	-8201.589416262434	32.268222751809795	-45598.388918772485	45026.074092283925	-0.17017224948444884	-180.59	-0.12905	-40.042	838.0	0.984486874	0.0155131265	0.0321880555	0.000507205722	0.98985
95500	-7939.0797336959795	0.0	0.0	876.6750307419885	0.0	-8815.63553218245	-8283.660952144299	40.88672762153507	-45598.388918772485	45026.074092283925	0.26139684818161474	673.12	0.48102	-38.398	838.0	0.984486874	0.0155131265	0.0321880555	0.000507205722	0.98985
96000	-7959.150496708252	0.0	0.0	881.2654725794488	0.0	-8840.47558541546	-8306.513801118668	40.58864698273895	-45707.68515299773	45133.38312225053	0.29154273678519615	734.54	0.52366	-38.294	840.0	0.98452381	0.0154761905	0.0322660871	0.000507205722	0.99219
98500	-7992.535528253418	0.0	0.0	797.1868603963553	0.0	-8789.603156394254	-8257.42985593024	42.202256840755304	-45707.68515299773	45133.38312225053	-0.2385042551220724	-316.17	-0.2254	-40.391	840.0	0.98452381	0.0154761905	0.0322660871	0.000507205722	0.99219
